Plan	Levy	Application ID	Decision	Application Description	Short Description	locality	AssessedBy	DeterminedBy	ApprovalDate	ApprovalYear	Property_No	Purpose	BALANCE	LEVIED	PAID
S94-01	S94-01 - Structured Open Space	D91/0236	Approved	extensions to an existing caravan park to accommodate 9 long term & 14 short term sites & associated filling	extensions to an existing caravan park to accommodate 9 long	TWEED HEADS SOUTH	DevUnit	Council	1991-11-11 00:00:00.000	1991	44904	Open Space	6785.000000	6785.000000	0.000000
S94-01	S94-01 - Structured Open Space	D94/0379	Approved	construction of 11 x 3 bedroom flats and 26 x 3 bedroom cluster houses	construction of 11 x 3 bedroom flats and 26 x 3 bedroom clus	BANORA POINT	DevUnit	Council	1995-01-09 00:00:00.000	1995	49411	Open Space	0.000000	31577.000000	-31577.000000
S94-01	S94-01 - Structured Open Space	DA02/0469	Approved	detached dual occupancy	detached dual occupancy	BANORA POINT	DevUnit	Council	2002-05-28 10:27:01.000	2002	43187	Open Space	0.000000	2407.000000	-2407.000000
S94-01	S94-01 - Structured Open Space	DA02/0470	Approved	detached dual occupancy	detached dual occupancy	BANORA POINT	DevUnit	Council	2002-06-03 16:13:56.000	2002	51176	Open Space	0.000000	2407.000000	-2407.000000
S94-01	S94-01 - Structured Open Space	DA02/0546	Approved	erection of a detached dual occupancy	erection of a detached dual occupancy	BANORA POINT	DevUnit	Council	2002-06-03 08:32:19.000	2002	51186	Open Space	0.000000	2407.000000	-2407.000000
S94-01	S94-01 - Structured Open Space	DA02/0702	Approved	detached dual occupancy	detached dual occupancy	BANORA POINT	DevUnit	Council	2002-06-07 14:21:33.000	2002	52810	Open Space	0.000000	2407.000000	-2407.000000
S94-01	S94-01 - Structured Open Space	DA02/0707	Approved	attached dual occupancy	attached dual occupancy	BANORA POINT	DevUnit	Council	2002-06-06 12:29:20.000	2002	53150	Open Space	0.000000	2407.000000	-2407.000000
S94-01	S94-01 - Structured Open Space	DA02/0710	Approved	detached dual occupancy	detached dual occupancy	BANORA POINT	DevUnit	Council	2002-06-25 11:21:42.000	2002	52820	Open Space	0.000000	0.000000	0.000000
S94-01	S94-01 - Structured Open Space	DA02/0745	Approved	erection of a detached dual occupancy	erection of a detached dual occupancy	BANORA POINT	DevUnit	Council	2002-06-28 14:48:46.000	2002	53070	Open Space	0.000000	2407.000000	-2407.000000
S94-01	S94-01 - Structured Open Space	DA02/0747	Approved	detached dual occupancy	detached dual occupancy	BANORA POINT	DevUnit	Council	2002-06-28 15:50:29.000	2002	53080	Open Space	0.000000	2407.000000	-2407.000000
S94-01	S94-01 - Structured Open Space	DA02/0797	Approved	erection of an attached dual occupancy	erection of an attached dual occupancy	TWEED HEADS SOUTH	DevUnit	Council	2002-07-23 15:28:32.000	2002	54120	Open Space	0.000000	2407.000000	-2407.000000
S94-01	S94-01 - Structured Open Space	DA02/0799	Approved	erection of an attached dual occupancy	erection of an attached dual occupancy	TWEED HEADS SOUTH	DevUnit	Council	2002-07-22 16:33:34.000	2002	54140	Open Space	0.000000	2407.000000	-2407.000000
S94-01	S94-01 - Structured Open Space	DA02/0803	Approved	erection of an attached dual occupancy	erection of an attached dual occupancy	TWEED HEADS SOUTH	DevUnit	Council	2002-07-23 11:54:21.000	2002	54110	Open Space	0.000000	2407.000000	-2407.000000
S94-01	S94-01 - Structured Open Space	DA02/0808	Approved	the erection of an attached dual occupancy	the erection of an attached dual occupancy	TWEED HEADS SOUTH	DevUnit	Council	2002-07-23 15:18:22.000	2002	54130	Open Space	0.000000	2407.000000	-2407.000000
S94-01	S94-01 - Structured Open Space	DA02/0809	Approved	the erection of an attached dual occupancy	the erection of an attached dual occupancy	TWEED HEADS SOUTH	DevUnit	Council	2002-07-23 13:52:48.000	2002	54090	Open Space	0.000000	2407.000000	-2407.000000
S94-01	S94-01 - Structured Open Space	DA02/0810	Approved	the erection of an attached dual occupancy	the erection of an attached dual occupancy	TWEED HEADS SOUTH	DevUnit	Council	2002-07-23 15:00:24.000	2002	54100	Open Space	0.000000	2407.000000	-2407.000000
S94-01	S94-01 - Structured Open Space	DA02/0901	Approved	attached dual occupancy	attached dual occupancy	BANORA POINT	DevUnit	Council	2002-08-08 10:02:41.000	2002	37081	Open Space	0.000000	2407.000000	-2407.000000
S94-01	S94-01 - Structured Open Space	DA02/0933	Approved	dual occupancy	dual occupancy	BANORA POINT	DevUnit	Council	2002-07-22 14:52:15.000	2002	53210	Open Space	0.000000	2407.000000	-2407.000000
S94-01	S94-01 - Structured Open Space	DA02/0934	Approved	dual occupancy	dual occupancy	BANORA POINT	DevUnit	Council	2002-07-10 14:22:32.000	2002	53220	Open Space	0.000000	2407.000000	-2407.000000
S94-01	S94-01 - Structured Open Space	DA02/1098	Approved	attached dual occupancy	attached dual occupancy	TWEED HEADS SOUTH	DevUnit	Council	2002-08-16 12:55:03.000	2002	54530	Open Space	0.000000	2407.000000	-2407.000000
S94-01	S94-01 - Structured Open Space	DA02/1102	Approved	attached dual occupancy	attached dual occupancy	TWEED HEADS SOUTH	DevUnit	Council	2002-08-16 08:14:59.000	2002	54510	Open Space	0.000000	2407.000000	-2407.000000
S94-01	S94-01 - Structured Open Space	DA02/1106	Approved	attached dual occupancy	attached dual occupancy	TWEED HEADS SOUTH	DevUnit	Council	2002-08-16 10:37:45.000	2002	54540	Open Space	0.000000	2407.000000	-2407.000000
S94-01	S94-01 - Structured Open Space	DA02/1107	Approved	attached dual occupancy	attached dual occupancy	TWEED HEADS SOUTH	DevUnit	Council	2002-08-16 12:44:09.000	2002	54550	Open Space	0.000000	2407.000000	-2407.000000
S94-01	S94-01 - Structured Open Space	DA02/1108	Approved	attached dual occupancy	attached dual occupancy	TWEED HEADS SOUTH	DevUnit	Council	2002-08-16 12:09:38.000	2002	54500	Open Space	0.000000	2407.000000	-2407.000000
S94-01	S94-01 - Structured Open Space	DA02/1109	Approved	attached dual occupancy	attached dual occupancy	TWEED HEADS SOUTH	DevUnit	Council	2002-08-16 14:30:46.000	2002	54520	Open Space	0.000000	2407.000000	-2407.000000
S94-01	S94-01 - Structured Open Space	DA02/1134	Approved	attached dual occupancy	attached dual occupancy	BANORA POINT	DevUnit	Council	2002-09-20 13:01:20.000	2002	57730	Open Space	0.000000	2407.000000	-2407.000000
S94-01	S94-01 - Structured Open Space	DA02/1150	Approved	detached dual occupancy	detached dual occupancy	BANORA POINT	DevUnit	Council	2002-08-14 12:13:18.000	2002	57740	Open Space	0.000000	2407.000000	-2407.000000
S94-01	S94-01 - Structured Open Space	DA02/1191	Approved	18 lot residential subdivision and erection of a dwelling house on proposed lots 1-5 and 7-18 and a dual occupancy on allotment 6	18 lot residential subdivision and erection of a dwelling ho	BANORA POINT	DevUnit	Council	2003-01-08 16:04:51.000	2003	31550	Open Space	0.000000	35275.000000	-35275.000000
S94-01	S94-01 - Structured Open Space	DA02/1239	Approved	12 lot residential subdivision	12 lot residential subdivision	TWEED HEADS SOUTH	DevUnit	Council	2003-06-16 13:14:06.000	2003	5039	Open Space	0.000000	10856.000000	-10856.000000
S94-01	S94-01 - Structured Open Space	DA02/1267	Approved	detached dual occupancy	detached dual occupancy	BANORA POINT	DevUnit	Council	2002-08-30 14:24:51.000	2002	53140	Open Space	0.000000	2407.000000	-2407.000000
S94-01	S94-01 - Structured Open Space	DA02/1284	Approved	boundary alteration	boundary alteration	UPPER CRYSTAL CREEK	DevUnit	Council	2002-09-20 14:05:18.000	2002	17935	Open Space	0.000000	0.000000	0.000000
S94-01	S94-01 - Structured Open Space	DA02/1413	Approved	detached dual occupancy	detached dual occupancy	BANORA POINT	DevUnit	Council	2002-10-25 11:45:46.000	2002	51177	Open Space	0.000000	2407.000000	-2407.000000
S94-01	S94-01 - Structured Open Space	DA02/1635	Approved	multi-Dwelling Housing Development over Proposed Lot 37 in the Subdivision of the Subject Land.  The Multi-Dwelling Housing Development is in Two Stages: Stage 1 - 74 Units, Managers Residence, Recreation/Community Facilities, Internal Roads, Associated Landscaping & Visitor Car Parking; Stage 2 - 56 Units, Internal Driveway, Fencing & Landscaping	multi-Dwelling Housing Development over Proposed Lot 37 in t	TWEED HEADS SOUTH	DevUnit	Council	2003-08-12 16:00:10.000	2003	41337	Open Space	0.000000	176410.000000	-176410.000000
S94-01	S94-01 - Structured Open Space	DA02/1704	Approved	detached dual occupancy	detached dual occupancy	BANORA POINT	DevUnit	Council	2002-12-13 07:44:30.000	2002	63520	Open Space	0.000000	1244.000000	-1244.000000
S94-01	S94-01 - Structured Open Space	DA02/1736	Approved	detached dual occupancy	detached dual occupancy	BANORA POINT	DevUnit	Council	2002-12-12 14:36:35.000	2002	63540	Open Space	0.000000	1244.000000	-1244.000000
S94-01	S94-01 - Structured Open Space	DA02/1774	Approved	attached dual occupancy	attached dual occupancy	BANORA POINT	DevUnit	Council	2002-12-24 14:01:11.000	2002	63570	Open Space	0.000000	2407.000000	-2407.000000
S94-01	S94-01 - Structured Open Space	DA02/1883	Approved	22 lot residential subdivision	22 lot residential subdivision	BANORA POINT	DevUnit	Council	2003-08-15 15:32:08.000	2003	25654	Open Space	0.000000	51093.000000	-51093.000000
S94-01	S94-01 - Structured Open Space	DA03/0078	Approved	aged care facility and retirement village in seven (7) stages (RSL Care)	aged care facility and retirement village in seven (7) stage	BANORA POINT	DevUnit	Council	2003-06-06 16:02:53.000	2003	41355	Open Space	30931.000000	241475.230000	-210544.230000
S94-01	S94-01 - Structured Open Space	DA03/0422	Approved	detached dual occupancy	detached dual occupancy	BANORA POINT	DevUnit	Council	2003-08-29 08:34:12.000	2003	34751	Open Space	0.000000	639.000000	-639.000000
S94-01	S94-01 - Structured Open Space	DA03/0526	Approved	detached dual occupancy	detached dual occupancy	BANORA POINT	DevUnit	Council	2003-06-12 08:44:17.000	2003	41246	Open Space	0.000000	639.000000	-639.000000
S94-01	S94-01 - Structured Open Space	DA03/0563	Approved	dual occupancy	dual occupancy	BANORA POINT	DevUnit	Council	2003-07-25 12:44:00.000	2003	70840	Open Space	0.000000	639.000000	-639.000000
S94-01	S94-01 - Structured Open Space	DA03/0564	Approved	detached dual occupancy	detached dual occupancy	BANORA POINT	DevUnit	Council	2003-06-12 15:29:41.000	2003	71110	Open Space	0.000000	639.000000	-639.000000
S94-01	S94-01 - Structured Open Space	DA03/0566	Approved	detached dual occupancy	detached dual occupancy	BANORA POINT	DevUnit	Council	2003-06-18 11:13:34.000	2003	71030	Open Space	0.000000	639.000000	-639.000000
S94-01	S94-01 - Structured Open Space	DA03/0589	Approved	detached dual occupancy	detached dual occupancy	BANORA POINT	DevUnit	Council	2003-06-18 09:03:07.000	2003	70890	Open Space	0.000000	639.000000	-639.000000
S94-01	S94-01 - Structured Open Space	DA03/0613	Approved	detached dual occupancy	detached dual occupancy	BANORA POINT	DevUnit	Council	2003-06-18 10:32:23.000	2003	41245	Open Space	0.000000	639.000000	-639.000000
S94-01	S94-01 - Structured Open Space	DA03/0651	Approved	detached dual occupancy	detached dual occupancy	BANORA POINT	DevUnit	Council	2004-01-29 10:36:56.000	2004	70900	Open Space	0.000000	639.000000	-639.000000
S94-01	S94-01 - Structured Open Space	DA03/0709	Approved	detached dual occupancy	detached dual occupancy	BANORA POINT	DevUnit	Council	2003-07-09 11:28:35.000	2003	70940	Open Space	0.000000	639.000000	-639.000000
S94-01	S94-01 - Structured Open Space	DA03/0710	Approved	detached dual occupancy	detached dual occupancy	BANORA POINT	DevUnit	Council	2003-10-20 14:46:33.000	2003	70910	Open Space	0.000000	639.000000	-639.000000
S94-01	S94-01 - Structured Open Space	DA03/0755	Approved	detached dual occupancy	detached dual occupancy	BANORA POINT	DevUnit	Council	2003-07-23 12:17:48.000	2003	71080	Open Space	0.000000	639.000000	-639.000000
S94-01	S94-01 - Structured Open Space	DA03/0801	Approved	detached dual occupancy	detached dual occupancy	BANORA POINT	DevUnit	Council	2003-09-02 11:53:05.000	2003	74810	Open Space	0.000000	639.000000	-639.000000
S94-01	S94-01 - Structured Open Space	DA03/0802	Approved	2 lot subdivision	2 lot subdivision	BANORA POINT	DevUnit	Council	2004-10-26 15:07:09.000	2004	44048	Open Space	0.000000	2797.000000	-2797.000000
S94-01	S94-01 - Structured Open Space	DA03/0858	Approved	detached dual occupancy	detached dual occupancy	BANORA POINT	DevUnit	Council	2003-08-29 09:08:39.000	2003	52970	Open Space	0.000000	639.000000	-639.000000
S94-01	S94-01 - Structured Open Space	DA03/1013	Approved	detached dual occupancy	detached dual occupancy	BANORA POINT	DevUnit	Council	2003-08-29 08:59:48.000	2003	34762	Open Space	0.000000	639.000000	-639.000000
S94-01	S94-01 - Structured Open Space	DA03/1036	Approved	detached dual occupancy	detached dual occupancy	BANORA POINT	DevUnit	Council	2003-09-02 17:07:13.000	2003	70800	Open Space	0.000000	639.000000	-639.000000
S94-01	S94-01 - Structured Open Space	DA03/1052	Approved	attached dual occupancy	attached dual occupancy	BANORA POINT	DevUnit	Council	2003-09-24 07:36:15.000	2003	52700	Open Space	0.000000	639.000000	-639.000000
S94-01	S94-01 - Structured Open Space	DA04/0304	Approved	multi dwelling housing comprising three dwellings	multi dwelling housing comprising three dwellings	BANORA POINT	DevUnit	Council	2004-06-22 11:56:36.000	2004	33703	Open Space	0.000000	1996.000000	-1996.000000
S94-01	S94-01 - Structured Open Space	DA04/0525	Approved	2 lot subdivision	2 lot subdivision	TWEED HEADS SOUTH	DevUnit	Council	2004-10-11 10:50:52.000	2004	5035	Open Space	0.000000	3510.000000	-3510.000000
S94-01	S94-01 - Structured Open Space	DA04/0660	Approved	2 lot subdivision and filling of land	2 lot subdivision and filling of land	TWEED HEADS SOUTH	DevUnit	Council	2004-09-22 15:40:15.000	2004	5034	Open Space	0.000000	2433.000000	-2433.000000
S94-01	S94-01 - Structured Open Space	DA04/1113	Approved	detached dual occupancy	detached dual occupancy	BANORA POINT	DevUnit	Council	2004-11-02 14:38:55.000	2004	41251	Open Space	0.000000	639.000000	-639.000000
S94-01	S94-01 - Structured Open Space	DA04/1203	Approved	detached dual occupancy	detached dual occupancy	BANORA POINT	DevUnit	Council	2004-12-02 15:41:42.000	2004	44096	Open Space	0.000000	639.000000	-639.000000
S94-01	S94-01 - Structured Open Space	DA05/0359	Approved	attached dual occupancy	attached dual occupancy	BANORA POINT	DevUnit	Council	2005-09-26 14:25:00.000	2005	42665	Open Space	0.000000	639.000000	-639.000000
S94-01	S94-01 - Structured Open Space	DA05/0442	Approved	detached dual occupancy	detached dual occupancy	BANORA POINT	DevUnit	Council	2005-06-27 14:49:11.000	2005	101433	Open Space	0.000000	639.000000	-639.000000
S94-01	S94-01 - Structured Open Space	DA05/0797	Approved	attached dual occupancy	attached dual occupancy	BANORA POINT	DevUnit	Council	2005-09-08 12:59:18.000	2005	99900	Open Space	0.000000	639.000000	-639.000000
S94-01	S94-01 - Structured Open Space	DA05/0821	Approved	attached dual occupancy	attached dual occupancy	BANORA POINT	DevUnit	Council	2005-10-24 13:55:37.000	2005	44630	Open Space	0.000000	639.000000	-639.000000
S94-01	S94-01 - Structured Open Space	DA05/1296	Approved	two (2) lot subdivision	two (2) lot subdivision	TWEED HEADS SOUTH	DevUnit	Council	2006-05-08 07:37:30.000	2006	64030	Open Space	2433.000000	2433.000000	0.000000
S94-01	S94-01 - Structured Open Space	DA05/1442	Approved	detached dual occupancy	detached dual occupancy	BANORA POINT	DevUnit	Council	2006-02-01 13:15:49.000	2006	101960	Open Space	0.000000	639.000000	-639.000000
S94-01	S94-01 - Structured Open Space	DA05/1443	Approved	detached dual occupancy	detached dual occupancy	BANORA POINT	DevUnit	Council	2006-02-06 13:11:33.000	2006	101959	Open Space	0.000000	639.000000	-639.000000
S94-01	S94-01 - Structured Open Space	DA05/1499	Approved	2 lot subdivision	2 lot subdivision	BANORA POINT	DevUnit	Council	2006-09-25 14:07:27.000	2006	101778	Open Space	0.000000	2433.000000	-2433.000000
S94-01	S94-01 - Structured Open Space	DA06/1416	Approved	multi dwelling housing - eighteen (18) 1 bedroom units	multi dwelling housing - eighteen (18) 1 bedroom units	BANORA POINT	DevUnit	Council	2007-05-14 08:24:35.000	2007	67750	Open Space	0.000000	26203.000000	-26203.000000
S94-01	S94-01 - Structured Open Space	DA07/0532	Approved	multi dwelling housing comprising 2 x 3 bedroom dwelling and 1 x 4 bedroom dwelling	multi dwelling housing comprising 2 x 3 bedroom dwelling and	TWEED HEADS SOUTH	DevUnit	Council	2007-09-18 15:27:23.000	2007	103870	Open Space	0.000000	2340.000000	-2340.000000
S94-01	S94-01 - Structured Open Space	DA07/0589	ApprovMin	DIPNR major project 06-0243 196 lot residential subdivision	DIPNR major project 06-0243 196 lot residential subdivision	TWEED HEADS SOUTH	DevUnit	Minister	2008-11-04 00:00:00.000	2008	64020	Open Space	144774.000000	477110.000000	-332336.000000
S94-01	S94-01 - Structured Open Space	DA07/1191	Approved	3 lot subdivision	3 lot subdivision	BANORA POINT	DevUnit	Council	2008-06-10 10:42:26.000	2008	103444	Open Space	0.000000	4866.000000	-4866.000000
S94-01	S94-01 - Structured Open Space	DA08/1128	Approved	town house development comprising two (2) attached and one (1) detached dwelling	town house development comprising two (2) attached and one (	BANORA POINT	DevUnit	Council	2010-06-01 10:03:29.000	2010	44079	Open Space	5242.000000	5242.000000	0.000000
S94-01	S94-01 - Structured Open Space	DA11/0417	Approved	detached dual occupancy	detached dual occupancy	BANORA POINT	DevUnit	Council	2012-06-18 11:11:19.000	2012	44049	Open Space	1878.000000	1878.000000	0.000000
